FROMCOMID,TOCOMID
11898262,11898258
11898260,11898258
11898258,11897836
935110033,935110058
11878800,11878806
11888866,1840205
11878806,11888866
11878794,11878800
11878768,11878782
11878782,11878792
11878792,11878794
11878752,11878768
11878712,11878752
11878728,11878712
11878738,11878730
11878730,11878728
11878736,11878738
11878734,11878736
11878724,11878734
11878716,11878724
11878720,11878716
11878774,11878770
11878760,11878756
11878764,11878760
11878756,11878720
11878770,11878764
11878802,11878784
11878784,11878774
11878808,11878802
11878812,11878808
11878826,11878822
11878822,11878816
11878816,11878812
11878830,11878826
11878834,11878830
11878860,11878834
11878874,11878860
11878940,11878874
11878946,11878940
11888840,11878946
11884372,11884788
11883298,11883244
11883312,11883298
11883330,11883312
11883330,11883310
11883352,11883330
11883346,11883352
11883372,11883346
11883378,11883372
11883378,11883368
11883392,11883378
11883394,11883392
11883474,11883394
11883504,11883474
11883518,11883504
11883526,11883518
11883526,11883516
11883528,11883526
11883626,11883528
11883682,11883626
11883706,11883682
11883762,11883706
11883816,11883762
11883838,11883816
11884456,11883838
11883912,11884456
11883942,11883912
11883952,11883942
11883964,11883952
11883990,11883964
11884000,11883990
11884006,11884000
11884024,11884006
11884042,11884024
11884058,11884042
11884066,11884058
11884072,11884066
11884080,11884072
11884084,11884080
11884090,11884084
11884098,11884090
11884102,11884098
11884100,11884102
11884104,11884100
11884108,11884104
11884500,11884108
11884116,11884500
11884118,11884116
11884130,11884118
11884136,11884130
11884138,11884136
11884132,11884138
11884124,11884132
11884330,11884730
11884332,11884330
11883074,11884332
11883102,11883074
11883132,11883102
11883256,11883132
11883258,11883256
11884378,11883258
11883304,11884378
11883272,11883304
11883274,11883268
11883400,11883274
11883640,11883602
11883654,11883640
11883652,11883654
11883656,11883652
11883664,11883656
11883694,11883664
11883710,11883694
11883722,11883710
11883870,11883722
11884046,11884028
11884050,11884046
11884052,11884050
11884060,11884052
11881256,11881258
11880324,11881256
11880320,11880324
11880314,11880320
11880312,11880314
11880306,11880312
11880306,11880308
11880310,11880306
11880304,11880310
11880294,11880304
11880292,11880294
11880268,11880292
11880266,11880268
11880260,11880266
11880254,11880260
11880814,11880254
11880812,11880814
11880800,11880812
11880212,11880800
11880202,11880212
11880694,11879844
11880698,11880694
11880706,11881038
11881036,11880698
11881038,11881036
11879900,11880706
11879896,11879900
11879902,11879896
11879902,11879898
11879910,11879902
11879922,11879910
11879922,11879908
11879930,11879922
11879936,11879930
11879944,11879936
11879944,11879934
11879946,11879944
11880720,11879946
11880720,11879942
11880724,11880720
11880748,11880724
11880092,11880072
11880072,11880748
11880104,11880092
11880112,11880104
11880136,11880112
11880150,11880136
11880178,11880150
11880188,11880178
11880018,11880724
11880026,11880018
11880058,11880026
11880752,11880058
11880754,11880752
11880756,11880754
11880080,11880756
11880758,11880080
11880036,11880758
11879986,11880036
11879984,11879986
11879964,11879984
11879884,11879964
11879862,11879884
11879820,11879862
11880686,11879820
11879792,11880686
11879780,11879792
11879748,11879780
11879684,11880864
11879666,11879684
11880692,11880694
11880696,11880692
11879904,11880696
11879906,11879904
11879840,11879906
11879838,11879840
11879814,11879838
11879802,11879814
11879776,11879802
11879760,11879776
11879734,11879760
11879722,11879734
11879716,11879722
11879676,11879716
11879742,11880888
11880888,11880896
11880896,11880898
11880670,11879742
11880672,11880670
11880858,11880672
11879694,11880858
11880660,11879694
11879630,11880660
11880646,11879630
11879562,11880646
11879582,11879562
11879574,11879582
11879566,11879574
11879578,11879566
11879584,11879578
11879594,11879584
11877098,11877366
11877108,11877098
11877112,11877108
11877120,11877112
11877138,11877120
11877154,11877138
11877152,11877154
11877216,11877152
11879596,11877236
11877236,11877216
11879612,11879596
11877110,11877112
11877042,11877052
11877052,11877110
11877014,11877034
11877034,11877042
11878776,11878774
11878778,11878776
11878290,11878778
11878314,11878290
11878312,11878314
11878308,11878312
11878282,11878308
11878228,11878282
11878250,11878228
11878378,11878250
11878398,11878408
11878408,11878378
11878224,11878228
11878200,11878224
11878226,11878200
11878190,11878226
11878316,11878190
11878306,11878316
11878302,11878306
11878658,11878302
11878660,11878658
11878184,11878190
11878150,11878184
11878108,11878150
11877986,11878108
11877976,11877986
11877958,11877976
11878634,11877958
11877936,11878634
11877918,11877936
11878718,11878720
11878100,11878718
11878072,11878100
11878046,11878072
11878002,11878046
11877996,11878002
11878628,11877996
11877926,11878628
11877922,11877926
11877916,11877922
11877916,11877920
11877906,11877916
11877896,11877906
11877892,11877896
11877888,11877892
11877888,11877894
11877882,11877888
11878094,11878732
11878732,11878736
11878036,11878094
11878030,11878036
11878024,11878030
11877990,11878024
11877964,11877990
11878620,11877964
11878616,11878620
11878070,11878100
11878074,11878070
11878052,11878074
11878044,11878052
11878034,11878044
11879542,11881426
11879548,11877228
11877226,11877222
11881424,11879542
11877228,11881424
11881426,11877226
11878420,11878828
11878828,11878826
11878442,11878420
11878450,11878442
11878674,11878450
11878050,11878708
11878708,11878752
11878032,11878050
11878016,11878032
11878008,11878016
11877998,11878008
11877970,11877998
11879926,11879904
11879938,11879926
11879928,11881042
11881046,11879938
11881042,11881046
11881040,11879928
11879932,11881040
11879958,11879932
11880710,11879844
11879940,11880710
11879966,11879940
11879970,11879966
11879978,11879972
11879972,11879970
11879948,11880708
11880708,11880688
11877942,11878628
11878630,11877942
11880060,11880736
11880762,11880060
11880738,11880762
11880740,11880738
11880038,11880054
11880054,11880740
11879690,11880674
11880674,11880886
11880886,11880896
11878106,11878150
11878632,11878106
11880246,11880254
11880206,11880246
11879784,11880944
11880944,11880986
11880986,11880992
11880680,11879784
11877044,11877042
11877036,11877044
11877046,11877356
11877050,11877046
11880016,11880002
11880002,11879930
11878110,11878746
11878744,11878738
11878746,11878744
11878162,11878110
11878178,11878162
11878246,11878178
11878330,11878246
11879692,11880660
11879670,11879692
11880668,11880670
11879702,11880668
11879606,11879632
11879632,11879702
11879782,11879792
11880882,11879782
11879774,11880882
11879720,11879752
11879598,11880866
11880650,11879598
11879608,11880650
11879646,11879608
11879664,11879646
11879756,11879780
11880880,11879756
11879754,11880880
11879738,11879754
11879688,11880664
11880664,11880884
11879804,11879814
11879770,11879804
935130074,935130075
935130075,11878290
11880726,11880720
11880048,11880046
11880046,11880726
11880230,11881208
11881208,11881198
11880804,11880230
11880802,11880804
11880222,11880802
11880676,11880908
11879732,11879744
11879744,11880676
11879762,11879776
11879660,11880662
11880662,11880878
11880716,11879984
11880714,11880716
11879918,11880714
11879852,11879918
11879858,11879852
11879864,11879858
11879870,11879864
11879868,11879870
11879866,11879868
11878318,11878308
11878340,11878318
11878384,11878340
11878392,11878384
11878412,11878392
11879854,11880696
11879834,11879854
11879810,11879834
11880690,11880692
11879822,11880690
11879796,11879822
11878118,11878726
11878726,11878734
11878122,11878118
11878128,11878122
11878158,11878128
11878170,11878158
11878196,11878170
11878244,11878196
11878280,11878244
11878336,11878280
11881774,11881772
11881772,11882068
11879552,11880646
11877248,11879552
11877180,11877248
11877104,11877148
11877148,11877180
11879724,11879734
11879710,11879724
11879786,11880686
11879726,11879786
11884492,11884090
11884086,11884492
11884382,11883258
11883468,11884382
11883484,11883468
11883550,11883484
11883600,11883550
11883800,11883762
11883814,11883800
11883900,11883862
11883862,11883814
11880326,11880314
11880354,11880326
11883702,11883682
11883716,11883702
11883758,11883716
11883834,11883826
11883826,11883758
11883948,11883942
11883946,11883948
11884478,11883946
11883944,11884478
11883936,11883944
11883976,11883936
11883778,11883740
11884264,11884624
11884256,11884264
11884246,11884256
935130083,935130084
935130084,11884246
935130084,11884236
11884212,935130083
11882582,11884212
11882586,11882582
11882590,11882586
11882598,11882590
11882614,11882598
11882730,11882640
11882640,11882614
11884268,11884648
11884312,11884268
11883078,11884312
11883122,11883078
11884346,11883132
11883158,11884346
11884026,11884024
11884482,11884026
11884014,11884482
11884018,11884014
11884048,11884018
11883904,11884456
11884460,11883904
11884434,11884460
11882652,11884562
11884216,11882652
11880520,11882572
11882572,11884216
11883882,11883838
11884454,11883882
11884466,11883874
11883910,11884466
11883914,11883910
11883956,11883914
11883958,11883956
11884380,11884798
11884388,11884380
11883390,11884388
11883418,11883390
11883466,11883418
11883488,11883466
11883564,11883488
11883764,11883674
11883674,11883564
11880358,11881264
11881262,11881258
11881264,11881262
11880362,11880358
11880368,11880366
11880366,11880362
11883500,11883510
11883494,11883500
11883482,11883494
11883508,11883482
11883864,11883816
11883876,11883864
11884448,11883876
11883918,11884448
11883982,11883918
11880296,11880304
11880270,11880296
11880232,11880270
11876930,0
11876956,11876958
11876954,11876956
11876964,935130073
11876970,11876938
11876968,11876952
11876984,11876968
11876978,11876972
11876972,11876936
11876998,11877000
11877066,11877084
11877080,11877076
11877350,11877080
11877086,11877090
11877088,11877092
11877092,11877116
11877082,11877100
11877100,11877158
11877118,11877156
11877114,11877118
11880496,166899383
11880452,11881430
11880438,11880452
11880502,11880516
11882532,935130078
11882596,935130080
11884232,935130035
11884252,935130037
11882874,935130040
11884348,11883142
11884360,11883170
11883202,11883188
11884366,11883206
11884300,11884870
11884318,11888862
11883084,11884318
11884338,11884878
11883166,11884876
11883250,11884354
11884386,11883300
11883314,11883196
11877874,11877878
11877880,11877890
11877904,11877910
11877912,11877928
11877930,11878626
11877940,11878624
11878360,935130075
11878014,11878020
11878022,0
11878080,11878088
11878252,0
11878426,11878402
11881762,935130052
11881764,24788551
11881796,935130047
11881802,11881798
11881804,11881802
11881830,11881826
11881826,11881820
11881870,11881874
11881878,11881876
11878210,11878798
11878798,11878806
11878048,11878050
11878018,11878032
11878006,11878008
11878028,11878016
11878078,11878710
11878710,11878712
11878056,11878078
11878058,11878078
11878060,11878036
11878026,11878030
11877962,11877990
11877956,11877962
11877978,11877962
11878622,11877964
11877914,11878620
11877992,11878024
11878038,11878094
11878010,11878038
11877950,11878010
11877948,11877950
11877944,11877948
11878618,11877950
11877980,11877948
11877960,11878010
11878012,11878038
11878098,11878714
11878714,11878724
11878086,11878098
11878642,11878098
11878640,11878642
11878990,11878640
11878638,11878642
11878092,11878070
11878068,11878074
11878062,11878052
11878040,11878044
11877994,11878002
11877946,11877996
11877932,11877942
11877870,11877862
11877902,11877870
11877886,11877870
11877872,11877886
11877900,11877886
11877884,11877888
11877894,11877896
11877898,11877906
11877908,11877916
11877920,11877926
11878000,11878046
11878054,11878072
11878114,11878754
11878754,11878756
11878120,11878758
11878758,11878760
11878146,11878762
11878762,11878764
11878204,11878772
11878772,11878770
11878352,11878314
11878356,11878312
11878350,11878318
11878382,11878340
11878396,11878384
11878424,11878396
11878406,11878396
11878414,11878392
11878332,11878250
11878388,11878378
11878390,11878316
11878372,11878306
11878338,11878658
11878992,11878338
11878254,11878302
11878192,11878184
11877972,11877976
11877954,11877958
11878636,11877954
11877952,11877954
11877934,11878634
11877924,11877936
11877974,11877986
11877968,11877974
11877966,11877974
11877988,11878108
11877982,11878106
11878164,11878226
11878102,11878164
11878066,11878102
11878064,11878102
11878202,11878200
11878186,11878224
11878230,11878282
11878404,11878820
11878818,11878816
11878820,11878818
11878438,11878824
11878824,11878822
11878444,11878836
11878836,11878834
11878462,11878866
11878866,11878860
11878466,11878462
11878458,11878462
11878482,11878876
11878876,11878874
11878480,11878482
11878492,11878482
11878498,11878944
11878684,11878958
11878472,11878872
11878470,11878856
11878478,11878864
11878862,11878470
11878864,11878862
11878460,11878854
11878676,11878842
11878842,11878460
11878474,11878870
11878998,11878474
11878436,11878838
11878672,11878844
11878446,11878672
11878432,11878672
11878428,11878432
11878416,11878428
11878418,11878428
11878430,11878432
11878680,11878868
11878490,11878902
11878682,11878886
11877072,11877372
11878452,11877056
11877056,11877072
11878456,11878452
11878996,11878456
11877024,11877054
11877054,11877072
11878448,11878452
11877074,11877370
11877004,11877038
11877038,11877074
11877040,11877074
11877016,11877022
11877022,11877040
11877018,11877030
11877030,11877040
11877142,11877098
11877122,11877108
11877166,11877122
11877182,11877166
11877194,11877162
11877162,11877122
11877126,11877120
11877188,11877126
11877190,11877138
11879568,11877234
11877234,11877216
11879616,11879568
11879618,11879616
11879644,11879618
11879672,11879644
11879570,11879568
11879620,11879616
11879622,11879620
11879648,11879618
11877144,11877152
11877134,11877144
11877096,11877134
11877106,11877096
11877140,11877144
11877132,11877140
11877130,11877132
11877172,11877140
11877068,11877094
11877094,11877134
11877020,11877352
11877032,11877044
11877010,11877014
11877048,11877110
11877176,11877362
11877198,11877192
11877192,11878924
11877224,11877222
11881676,11881966
11881678,11881676
11879628,11879608
11879604,11880650
11879580,11880648
11880648,11879598
11880658,11880872
11880656,11880658
11880654,11880658
11880860,11880890
11879696,11880860
11879798,11880984
11879764,11880678
11880678,11879784
11880682,11880942
11880942,11880986
11879730,11880676
11879704,11879730
11879636,11879630
11879602,11879582
11879614,11879602
11879610,11879602
11879626,11879610
11879624,11879584
